"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.25","49.92","WINNIPEG A CS","502S001","2022-01-26","2022","01","26","","-1.2","","-25.2","","-13.2","","31.2","","0.0","","","","","","1.0","","9","","18","","69",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-01-27","2022","01","27","","-8.8","","-23.5","","-16.1","","34.1","","0.0","","","","","","0.0","","9","","2","","55",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-01-28","2022","01","28","","-13.0","","-23.2","","-18.1","","36.1","","0.0","","","","","","0.0","","9","","16","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-01-29","2022","01","29","","-10.3","","-20.9","","-15.6","","33.6","","0.0","","","","","","0.0","","9","","18","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-01-30","2022","01","30","","-10.5","","-23.7","","-17.1","","35.1","","0.0","","","","","","0.0","","9","","17","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-01-31","2022","01","31","","-3.4","","-15.9","","-9.7","","27.7","","0.0","","","","","","3.7","","9","","16","","60",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-01","2022","02","01","","-2.4","","-26.4","","-14.4","","32.4","","0.0","","","","","","0.0","","13","","33","","73",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-02","2022","02","02","","-23.5","","-30.4","","-26.9","","44.9","","0.0","","","","","","0.0","","9","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-03","2022","02","03","","-20.5","","-33.2","","-26.8","","44.8","","0.0","","","","","","0.1","","8","","17","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-04","2022","02","04","","-20.7","","-30.9","","-25.8","","43.8","","0.0","","","","","","0.2","","10","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-05","2022","02","05","","-13.8","","-22.5","","-18.1","","36.1","","0.0","","","","","","2.9","","20","","13","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-06","2022","02","06","","-15.9","","-23.5","","-19.7","","37.7","","0.0","","","","","","0.0","","16","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-07","2022","02","07","","-8.5","","-19.1","","-13.8","","31.8","","0.0","","","","","","0.0","","14","","18","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-08","2022","02","08","","2.4","","-9.3","","-3.5","","21.5","","0.0","","","","","","0.6","","11","","32","","62",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-09","2022","02","09","","-1.6","","-12.5","","-7.1","","25.1","","0.0","","","","","","0.0","","10","","35","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-10","2022","02","10","","-1.6","","-12.1","","-6.8","","24.8","","0.0","","","","","","3.5","","10","","1","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-11","2022","02","11","","-10.5","","-32.4","","-21.4","","39.4","","0.0","","","","","","0.0","","10","","36","","68",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-12","2022","02","12","","-19.2","","-32.0","","-25.6","","43.6","","0.0","","","","","","0.0","","14","","19","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-13","2022","02","13","","-18.3","","-31.8","","-25.1","","43.1","","0.0","","","","","","0.9","","14","","15","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-14","2022","02","14","","-17.0","","-30.4","","-23.7","","41.7","","0.0","","","","","","0.0","","22","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-15","2022","02","15","","-11.7","","-23.7","","-17.7","","35.7","","0.0","","","","","","1.6","","22","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-16","2022","02","16","","-12.2","","-29.5","","-20.9","","38.9","","0.0","","","","","","0.1","","26","","33","","63",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-17","2022","02","17","","-21.6","","-34.8","","-28.2","","46.2","","0.0","","","","","","0.0","","19","","15","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-18","2022","02","18","","-17.3","","-26.7","","-22.0","","40.0","","0.0","","","","","","1.5","","24","","33","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-19","2022","02","19","","-4.0","","-28.5","","-16.3","","34.3","","0.0","","","","","","5.6","","37","","16","","64",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-20","2022","02","20","","-8.4","","-28.0","","-18.2","","36.2","","0.0","","","","","","0.5","","37","","3","","55",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-21","2022","02","21","","-24.3","","-29.2","","-26.7","","44.7","","0.0","","","","","","0.0","","35","","1","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-22","2022","02","22","","-22.4","","-34.1","","-28.2","","46.2","","0.0","","","","","","0.0","","35","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-23","2022","02","23","","-20.2","","-34.9","","-27.5","","45.5","","0.0","","","","","","0.0","","34","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-24","2022","02","24","","-17.5","","-33.1","","-25.3","","43.3","","0.0","","","","","","0.0","","34","","19","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-25","2022","02","25","","-13.6","","-28.0","","-20.8","","38.8","","0.0","","","","","","0.0","","34","","19","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-26","2022","02","26","","-6.1","","-16.8","","-11.4","","29.4","","0.0","","","","","","0.0","","34","","20","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-27","2022","02","27","","-11.4","","-16.5","","-13.9","","31.9","","0.0","","","","","","0.4","","34","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-02-28","2022","02","28","","-10.0","","-18.4","","-14.2","","32.2","","0.0","","","","","","2.0","","33","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-01","2022","03","01","","-9.4","","-25.0","","-17.2","","35.2","","0.0","","","","","","0.0","","35","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-02","2022","03","02","","-11.3","","-28.8","","-20.0","","38.0","","0.0","","","","","","0.0","","35","","1","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-03","2022","03","03","","-12.8","","-30.8","","-21.8","","39.8","","0.0","","","","","","0.0","","35","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-04","2022","03","04","","-6.1","","-19.6","","-12.9","","30.9","","0.0","","","","","","0.0","","35","","6","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-05","2022","03","05","","-4.3","","-7.5","","-5.9","","23.9","","0.0","","","","","","0.0","","35","","1","","31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-06","2022","03","06","","-7.2","","-16.5","","-11.8","","29.8","","0.0","","","","","","0.1","","33","","32","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-07","2022","03","07","","-3.5","","-18.8","","-11.2","","29.2","","0.0","","","","","","0.0","","36","","18","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-08","2022","03","08","","-2.7","","-14.3","","-8.5","","26.5","","0.0","","","","","","0.1","","35","","31","","66",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-09","2022","03","09","","-14.3","","-23.8","","-19.1","","37.1","","0.0","","","","","","0.0","","36","","31","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-10","2022","03","10","","-9.2","","-23.1","","-16.2","","34.2","","0.0","","","","","","0.8","","35","","32","","66",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-11","2022","03","11","","-15.9","","-23.1","","-19.5","","37.5","","0.0","","","","","","0.0","","35","","32","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-12","2022","03","12","","-6.1","","-26.4","","-16.3","","34.3","","0.0","","","","","","0.4","","35","","18","","63",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-13","2022","03","13","","-7.2","","-17.5","","-12.4","","30.4","","0.0","","","","","","0.0","","35","","30","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-14","2022","03","14","","-3.6","","-15.2","","-9.4","","27.4","","0.0","","","","","","0.0","","35","","18","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-15","2022","03","15","","2.2","","-8.3","","-3.1","","21.1","","0.0","","","","","","0.7","","35","","18","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-16","2022","03","16","","1.1","","-5.5","","-2.2","","20.2","","0.0","","","","","","0.0","","34","","31","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-17","2022","03","17","","2.2","","-4.4","","-1.1","","19.1","","0.0","","","","","","0.5","","33","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-18","2022","03","18","","2.2","","-5.7","","-1.8","","19.8","","0.0","","","","","","0.0","","28","","17","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-19","2022","03","19","","5.2","","-5.3","","-0.1","","18.1","","0.0","","","","","","0.0","","26","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-20","2022","03","20","","7.8","","-6.0","","0.9","","17.1","","0.0","","","","","","0.0","","22","","10","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-21","2022","03","21","","6.0","","0.1","","3.1","","14.9","","0.0","","","","","","6.2","","18","","11","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-22","2022","03","22","","2.3","","-0.1","","1.1","","16.9","","0.0","","","","","","1.3","","17","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-23","2022","03","23","","1.3","","-5.4","","-2.0","","20.0","","0.0","","","","","","0.0","","13","","1","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-24","2022","03","24","","4.2","","-6.9","","-1.3","","19.3","","0.0","","","","","","0.3","","12","","31","","68",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-25","2022","03","25","","0.2","","-11.9","","-5.9","","23.9","","0.0","","","","","","0.0","","6","","32","","68",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-26","2022","03","26","","-11.6","","-17.5","","-14.6","","32.6","","0.0","","","","","","0.0","","6","","33","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-27","2022","03","27","","-10.1","","-20.0","","-15.0","","33.0","","0.0","","","","","","0.0","","6","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-28","2022","03","28","","1.3","","-11.6","","-5.2","","23.2","","0.0","","","","","","0.0","","6","","15","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-29","2022","03","29","","3.7","","-1.0","","1.3","","16.7","","0.0","","","","","","4.4","","6","","18","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-30","2022","03","30","","-0.1","","-8.8","","-4.5","","22.5","","0.0","","","","","","0.0","","7","","35","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-03-31","2022","03","31","","-1.2","","-12.9","","-7.0","","25.0","","0.0","","","","","","0.0","","7","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-01","2022","04","01","","7.0","","-2.9","","2.1","","15.9","","0.0","","","","","","0.0","","7","","18","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-02","2022","04","02","","0.5","","-4.4","","-1.9","","19.9","","0.0","","","","","","0.0","","5","","32","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-03","2022","04","03","","1.7","","-5.3","","-1.8","","19.8","","0.0","","","","","","0.0","","4","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-04","2022","04","04","","7.2","","-2.2","","2.5","","15.5","","0.0","","","","","","0.0","","4","","18","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-05","2022","04","05","","3.3","","1.1","","2.2","","15.8","","0.0","","","","","","0.8","","0","","9","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-06","2022","04","06","","1.6","","0.4","","1.0","","17.0","","0.0","","","","","","3.9","","1","","34","","60",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-07","2022","04","07","","4.3","","-1.6","","1.3","","16.7","","0.0","","","","","","0.9","","1","","2","","67",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-08","2022","04","08","","5.1","","-2.8","","1.2","","16.8","","0.0","","","","","","0.0","","","","1","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-09","2022","04","09","","8.5","","-3.3","","2.6","","15.4","","0.0","","","","","","0.0","","","","17","","58",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-10","2022","04","10","","10.0","","-0.1","","5.0","","13.0","","0.0","","","","","","0.0","","","","19","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-11","2022","04","11","","5.6","","-4.1","","0.8","","17.2","","0.0","","","","","","0.0","","","","29","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-12","2022","04","12","","0.1","","-6.2","","-3.0","","21.0","","0.0","","","","","","0.0","","","","3","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-13","2022","04","13","","0.9","","-2.1","","-0.6","","18.6","","0.0","","","","","","7.9","","","","5","","68",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-14","2022","04","14","","-1.8","","-8.8","","-5.3","","23.3","","0.0","","","","","","2.4","","7","","1","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-15","2022","04","15","","-5.0","","-10.7","","-7.9","","25.9","","0.0","","","","","","0.0","","6","","34","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-16","2022","04","16","","-2.6","","-13.2","","-7.9","","25.9","","0.0","","","","","","0.0","","7","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-17","2022","04","17","","-2.4","","-13.7","","-8.0","","26.0","","0.0","","","","","","4.3","","5","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-18","2022","04","18","","-0.5","","-10.2","","-5.3","","23.3","","0.0","","","","","","0.1","","13","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-19","2022","04","19","","3.9","","-11.8","","-4.0","","22.0","","0.0","","","","","","0.0","","10","","16","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-20","2022","04","20","","5.5","","0.7","","3.1","","14.9","","0.0","","","","","","0.0","","8","","17","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-21","2022","04","21","","4.0","","-0.1","","2.0","","16.0","","0.0","","","","","","0.0","","","","34","","51",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-22","2022","04","22","","3.9","","0.6","","2.3","","15.7","","0.0","","","","","","12.7","","","","9","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-23","2022","04","23","","2.9","","1.6","","2.3","","15.7","","0.0","","","","","","32.4","","","","6","","62",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-24","2022","04","24","","1.7","","-4.1","","-1.2","","19.2","","0.0","","","","","","7.8","","1","","36","","76",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-25","2022","04","25","","-3.8","","-7.0","","-5.4","","23.4","","0.0","","","","","","0.0","","5","","1","","63",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-26","2022","04","26","","1.6","","-8.9","","-3.7","","21.7","","0.0","","","","","","0.0","","4","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-27","2022","04","27","","8.9","","-2.7","","3.1","","14.9","","0.0","","","","","","0.0","","3","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-28","2022","04","28","","8.5","","-0.1","","4.2","","13.8","","0.0","","","","","","0.0","","","","13","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-29","2022","04","29","","12.3","","0.0","","6.1","","11.9","","0.0","","","","","","11.7","","","","7","","31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-04-30","2022","04","30","","5.3","","3.4","","4.4","","13.6","","0.0","","","","","","33.3","","","","2","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-01","2022","05","01","","4.0","","0.6","","2.3","","15.7","","0.0","","","","","","0.1","","","","32","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-02","2022","05","02","","7.4","","-0.4","","3.5","","14.5","","0.0","","","","","","0.0","","","","1","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-03","2022","05","03","","10.3","","-2.4","","3.9","","14.1","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-04","2022","05","04","","16.7","","1.6","","9.2","","8.8","","0.0","","","","","","0.0","","","","19","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-05","2022","05","05","","19.1","","5.7","","12.4","","5.6","","0.0","","","","","","0.0","","","","21","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-06","2022","05","06","","21.7","","6.0","","13.9","","4.1","","0.0","","","","","","0.1","","","","20","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-07","2022","05","07","","23.1","","13.4","","18.2","","0.0","","0.2","","","","","","1.3","","","","17","","71",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-08","2022","05","08","","20.0","","11.3","","15.7","","2.3","","0.0","","","","","","2.7","","","","18","","67",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-09","2022","05","09","","13.8","","8.7","","11.2","","6.8","","0.0","","","","","","19.5","","","","3","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-10","2022","05","10","","20.9","","8.6","","14.7","","3.3","","0.0","","","","","","0.1","","","","22","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-11","2022","05","11","","19.8","","3.8","","11.8","","6.2","","0.0","","","","","","0.0","","","","2","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-12","2022","05","12","","19.6","","7.7","","13.7","","4.3","","0.0","","","","","","6.1","","","","8","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-13","2022","05","13","","15.1","","10.1","","12.6","","5.4","","0.0","","","","","","3.1","","","","19","","82",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-14","2022","05","14","","11.5","","7.3","","9.4","","8.6","","0.0","","","","","","0.2","","","","23","","58",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-15","2022","05","15","","13.9","","3.2","","8.5","","9.5","","0.0","","","","","","0.0","","","","33","","51",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-16","2022","05","16","","13.8","","-0.3","","6.8","","11.2","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-17","2022","05","17","","13.5","","4.6","","9.1","","8.9","","0.0","","","","","","7.6","","","","12","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-18","2022","05","18","","12.1","","4.3","","8.2","","9.8","","0.0","","","","","","16.7","","","","12","","51",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-19","2022","05","19","","14.7","","4.2","","9.5","","8.5","","0.0","","","","","","24.3","","","","11","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-20","2022","05","20","","8.2","","2.2","","5.2","","12.8","","0.0","","","","","","8.7","","","","36","","62",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-21","2022","05","21","","10.3","","1.8","","6.0","","12.0","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-22","2022","05","22","","16.2","","-0.5","","7.8","","10.2","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-23","2022","05","23","","18.9","","3.4","","11.2","","6.8","","0.0","","","","","","0.0","","","","20","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-24","2022","05","24","","23.0","","8.4","","15.7","","2.3","","0.0","","","","","","0.0","","","","20","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-25","2022","05","25","","22.1","","9.7","","15.9","","2.1","","0.0","","","","","","2.8","","","","14","","60",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-26","2022","05","26","","22.6","","8.7","","15.7","","2.3","","0.0","","","","","","0.2","","","","18","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-27","2022","05","27","","24.9","","6.6","","15.8","","2.2","","0.0","","","","","","0.1","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-28","2022","05","28","","25.0","","13.5","","19.2","","0.0","","1.2","","","","","","1.0","","","","12","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-29","2022","05","29","","18.8","","12.4","","15.6","","2.4","","0.0","","","","","","19.3","","","","12","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-30","2022","05","30","","15.4","","13.0","","14.2","","3.8","","0.0","","","","","","35.2","","","","36","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-05-31","2022","05","31","","13.9","","6.0","","9.9","","8.1","","0.0","","","","","","17.1","","","","33","","81",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-01","2022","06","01","","19.2","","7.1","","13.1","","4.9","","0.0","","","","","","0.3","","","","29","","64",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-02","2022","06","02","","10.6","","4.1","","7.3","","10.7","","0.0","","","","","","0.4","","","","30","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-03","2022","06","03","","20.3","","2.9","","11.6","","6.4","","0.0","","","","","","0.0","","","","31","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-04","2022","06","04","","18.9","","2.2","","10.5","","7.5","","0.0","","","","","","0.0","","","","32","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-05","2022","06","05","","15.9","","7.5","","11.7","","6.3","","0.0","","","","","","0.1","","","","3","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-06","2022","06","06","","21.0","","6.4","","13.7","","4.3","","0.0","","","","","","0.0","","","","4","","36",""
